"","id_order","sku"
"7987",470143,"PAC1527; CRU0026"
"7988",470150,"ALL0002; ALL0001; ALL0011"
"7989",470152,"OWC0099; APP1913"
"7990",470163,"APP2073; APP1208"
"7991",470169,"IOT0020; APP2539"
"7992",470180,"APP2472; MIN0005"
"7993",470191,"ZAG0030; JBL0141"
"7994",470193,"WAC0034; WAC0166"
"7995",470220,"SPH0014; SPH0016; SPH0015"
"7996",470225,"PAC2471; OTT0171"
"7997",470232,"MAT0004; APP1208"
"7998",470260,"APP2155; APP2142"
"7999",470268,"AP20116; AP20075; SOF0125"
"8000",470398,"MOS0235; MOS0234"
"8001",470403,"LIF0106; APP1964"
"8002",470406,"AP20339; APP2487"
"8003",470436,"PHI0055; PHI0046"
"8004",470472,"APP1979; ZAG0030; APP1014"
"8005",470501,"SPE0202; OTT0169"
"8006",470553,"APP1532; APP1520"
"8007",470556,"RET0001; GRT0419"
"8008",470575,"NTE0039; WAC0164"
"8009",470610,"APP1964; LIF0106; APP0430"
"8010",470632,"SAT0051; AP20392"
"8011",470644,"SYN0170; WDT0309"
"8012",470672,"BEL0208; BEL0204; APP2006"
"8013",470687,"TUC0246; SAT0007"
"8014",470717,"APP2125; APP1215; APP2155"
"8015",470729,"PAC1527; IFX0175"
"8016",470732,"CRU0044; CRU0015"
"8017",470763,"OBL0001; BEL0234; SAT0044; PRY0004; PRY0003"
"8018",470780,"APP2487; ALL0005"
"8019",470790,"OWC0180; CRU0045"
"8020",470852,"CRU0026-2; CRU0015-2; CRU0047; STA0040; APP0404; APP0337; OWC0020"
"8021",470885,"PRY0006; PRY0003"
"8022",470892,"APP1639; BEL0266; WOE0001"
"8023",470899,"ELG0008; OWC0209"
"8024",470922,"APP2484; OTT0169; APP1184"
"8025",470965,"SAN0104; SAN0105; CRU0045; WDT0315"
"8026",471000,"PRY0006; PRY0003"
"8027",471090,"QNA0171; WDT0135"
"8028",471134,"LIF0102; LAC0226"
"8029",471139,"SYN0173; WDT0177"
"8030",471141,"WDT0135; WDT0134"
"8031",471219,"APP2483; APP1184; ELA0042"
"8032",471243,"APP1208; TUC0306; PAC1535"
"8033",471294,"APP1773; ZAG0015"
"8034",471352,"APP1215; APP1803; BEL0260; APP0458; ELG0044"
"8035",471408,"APP2258; SAT0048; MAC0132"
"8036",471464,"BEL0265; ZAG0028; BEL0267; BEL0266"
"8037",471467,"SNS0014; SNS0021"
"8038",471475,"FIT0058; AKI0019"
"8039",471477,"SPH0018; SAN0127"
"8040",471489,"APP2515; JBL0133"
"8041",471509,"SPE0199; PUR0150"
"8042",471553,"APP2477; APP1773"
"8043",471564,"WDT0243; SAT0036"
"8044",471573,"APP1973; APP1489"
"8045",471576,"RAI0007; LOG0211"
"8046",471579,"APP0393; APP2342; APP1037"
"8047",471595,"NTE0011; SAT0051; MIC0030"
"8048",471596,"OWC0153; APP1184"
"8049",471713,"NIE0004; APP2502"
"8050",471715,"NTE0056; SAM0067"
"8051",471734,"PHI0078; PHI0073; SAN0128; CYB0002"
"8052",471789,"APP2471; APP1184; BEL0269; BEL0280"
"8053",471800,"LAC0226; LAC0165; KIN0117; SAT0025"
"8054",471818,"PHI0048; ELG0033"
"8055",471831,"OTT0136; APP0432; APP0402"
"8056",471837,"APP1960; APP0404"
"8057",471851,"APP2502; APP2487"
"8058",471857,"MAT0003; APP1565"
"8059",471865,"SAT0055; KEN0235; NDA0001; APP0692; OTT0169; KAN0012"
"8060",471883,"APP2117; APP2616; APP1215"
"8061",471926,"ALL0009; ALL0011"
"8062",471933,"APP1913; APP0337"
"8063",471939,"BOO0062; GRT0368; OTT0135; BEL0102; APP0432; APP0428"
"8064",471960,"APP1209; APP0905; BEL0224"
"8065",471975,"HTE0007; NTE0111"
"8066",472005,"TRN0002; NTE0113"
"8067",472057,"NKI0008; NKI0004"
"8068",472065,"OWC0036-2; CRU0016-2"
"8069",472080,"BEL0282; MIN0006"
"8070",472081,"NTE0126; NTE0123; BEL0279; BEL0282"
"8071",472094,"PAC2109; APP0656"
"8072",472107,"NTE0007; NTE0058"
"8073",472143,"SYN0121-A; WDT0177"
"8074",472147,"LGE0065; JBL0091"
"8075",472155,"TWS0042; APP2117; APP1215; APP1803; APP2155"
"8076",472161,"LAC0225; WDT0243"
"8077",472192,"WAC0203; TRA0004"
"8078",472195,"SPH0014; SPH0017; SPH0015; SPH0016"
"8079",472200,"APP1457; SAT0008"
"8080",472202,"TPL0015; OTT0169"
"8081",472223,"PRY0006; PRY0003"
"8082",472245,"PAC0956; WAC0218"
"8083",472288,"DLL0048; APP0393; APP1913; APP1037; APP1039"
"8084",472292,"STM0092; PUR0151; XDO0038; MUV0191"
"8085",472296,"APP2501; SAT0019"
"8086",472311,"APP2078; MMW0010; SAT0047; APP0657"
"8087",472338,"ELG0039; SPE0183"
"8088",472362,"PHI0057; PHI0070"
"8089",472366,"OWC0047; IFX0144; CRU0044; WDT0375; OWC0035-2; OWC0039-2; OWC0036-2"
"8090",472392,"MOS0231; NTE0079"
"8091",472395,"SAT0048; TRN0002"
"8092",472406,"TUC0260; APP1962; MOX0008"
"8093",472409,"JBL0135; JBL0136"
"8094",472439,"OTT0169; XDO0038"
"8095",472445,"APP2477; APP2478"
"8096",472452,"PUR0151; PUR0150"
"8097",472513,"SYN0182; WDT0135"
"8098",472518,"APP2319; SAT0052; APP1039; BEL0215; NTE0116; SAT0025"
"8099",472556,"APP2080; WDT0221; PLA0018; BEL0192"
"8100",472565,"WDT0177; SYN0173"
"8101",472579,"ZAG0018; APP1215"
"8102",472600,"SAT0056; RAI0009"
"8103",472616,"FIT0056; GRT0413"
"8104",472620,"NKI0009; TPL0015; SAT0044; ICA0079; MAC0120; OWC0206; TWS0098"
"8105",472636,"SAT0051; MUJ0022"
"8106",472650,"LAC0200; WDT0336"
"8107",472656,"SAN0142; LAC0175"
"8108",472680,"PAC0678; IFX0016"
"8109",472717,"OWC0184; WDT0341"
"8110",472719,"MUV0036; APP1209; CRU0015-2"
"8111",472739,"SPH0015; SPH0016; SPH0014"
"8112",472756,"SAN0129; SAN0128"
"8113",472831,"ELA0024; BOO0081"
"8114",472877,"HTE0002; BEL0127; BEL0263"
"8115",472878,"IFX0046; IFX0035"
"8116",472942,"APP0924; MAT0004; APP0476"
"8117",472950,"APP1960; MUV0166"
"8118",472997,"OTT0143; OTT0155"
"8119",473005,"SPE0162; WOE0001"
"8120",473013,"APP1563; BEL0240"
"8121",473025,"HTE0016; PUR0139"
"8122",473059,"APP2478; BEL0305"
"8123",473079,"SPH0007; SPH0011"
"8124",473080,"APP2067; APP0657; MMW0005"
"8125",473103,"WDT0379; JBL0123-A"
"8126",473109,"SAT0051; GRT0395"
"8127",473142,"SPH0015; SPH0016"
"8128",473155,"APP2068; SAT0048"
"8129",473167,"SEA0033; PHI0057; PHI0070; PHI0073"
"8130",473170,"OWC0147; OWC0002; NTE0007"
"8131",473174,"LOG0146; MAT0004"
"8132",473184,"SPH0018; SPH0015"
"8133",473205,"FIB0004; PHI0077; PHI0054"
"8134",473219,"APP2081; APP0692"
"8135",473236,"BOS0050; APP2145"
"8136",473285,"APP2483; MUV0191"
"8137",473299,"APP0692; APP0979"
"8138",473305,"PAC1484; IFX0044; BEL0363"
"8139",473314,"FIT0056; APP1077"
"8140",473328,"CRU0045; OWC0147"
"8141",473364,"CRU0034-2; CRU0044"
"8142",473451,"APP1972; JBL0112"
"8143",473474,"SEV0020; PAC0779; NTE0056"
"8144",473479,"NIE0004; IAM0003"
"8145",473481,"APP2058; SAT0023"
"8146",473488,"APP1972; LAC0226"
"8147",473506,"PHI0062; PHI0070"
"8148",473555,"SAM0068; CRU0015-2; OWC0007; SAT0012; IFX0036"
"8149",473558,"OWC0094; NTE0007"
"8150",473589,"REP0232; REP0233"
"8151",473621,"APP1483; APP1215"
"8152",473653,"TCH0007; APP2496; MIN0005"
"8153",473680,"CRU0047; AKI0007"
"8154",473704,"OWC0129-A; TRA0042"
"8155",473729,"JMO0095; BEL0306"
"8156",473740,"APP1773; ZAG0015"
"8157",473766,"NES0006; NES0009"
"8158",473769,"CYG0067; APP0404"
"8159",473801,"NES0006; NES0009"
"8160",473809,"APP2471; AP20214"
"8161",473834,"APP2493; APP2501"
"8162",473861,"MUJ0030; ELA0039; ELA0041"
"8163",473868,"LGE0057; NTE0026"
"8164",473921,"SNS0019; SNS0014"
"8165",473975,"APP2483; APP1184; OTT0169"
"8166",474018,"APP1003; OWC0138"
"8167",474024,"APP1972; APP2006"
"8168",474036,"SEA0033; APP0921; BEA0054"
"8169",474060,"WDT0389; WDT0177"
"8170",474061,"MOS0125; MOS0205"
"8171",474152,"JBL0091; OTT0155"
"8172",474180,"SPE0162; SPE0200"
"8173",474244,"SAT0004; ELA0027"
"8174",474297,"FIB0005; FIB0006"
"8175",474385,"SAM0063; PAC1294; NTE0007; OWC0094"
"8176",474389,"TRA0037; SAN0186"
"8177",474405,"APP0428; APP0432; OTT0144"
"8178",474421,"OTT0136; BEL0228; BEL0190"
"8179",474427,"APP2149; APP1215; APP2158"
"8180",474436,"APP2484; APP1184"
"8181",474437,"APP2129; APP2174"
"8182",474450,"APP2492; APP1184; APP1014"
"8183",474508,"APP2072; AP20413"
"8184",474521,"QNA0214; WDT0177"
"8185",474629,"NEA0004; NEA0001"
"8186",474660,"SAM0069; SAM0068"
"8187",474694,"LAC0237; CYB0003"
"8188",474711,"OWC0147; CRU0047; NTE0007"
"8189",474715,"TRA0004; ALL0012; ALL0002"
"8190",474716,"SAT0031; SAT0029"
"8191",474728,"APP2495; APP1779"
"8192",474732,"APP0921; BEL0316; ALL0009; BEL0209; ALL0012"
"8193",474735,"XDO0039; BEL0306"
"8194",474757,"DLL0052; SAT0048"
"8195",474792,"SNA0059; XDO0031"
"8196",474799,"APP2072; LMP0021; NTE0110; BEL0257"
"8197",474805,"PIE0081; OTT0152"
"8198",474815,"OWC0007; SAM0067"
"8199",474816,"APP2114; APP1215; APP1014"
"8200",474835,"OWC0184; SEA0092"
"8201",474905,"SAT0002-A; SAT0033"
"8202",474988,"OWC0007; CRU0044"
"8203",475008,"TUC0344; OTT0169"
"8204",475026,"OWC0036-2; WDT0314; OWC0085-2"
"8205",475027,"JBL0101; SAT0031"
"8206",475039,"LAC0233; SAT0048; BEL0127; BEA0060"
"8207",475060,"APP2562; NTE0049"
"8208",475083,"IFX0044; AP20433"
"8209",475085,"APP2543; BEL0306"
"8210",475095,"APP2342; AKI0019; LMP0023"
"8211",475123,"BEL0282; MOS0206"
"8212",475143,"WAC0163; APP1972"
"8213",475157,"APP0404; STA0057"
"8214",475158,"OWC0230; NTE0113"
"8215",475159,"SEA0043; SEA0033"
"8216",475184,"APP1973; APP2483"
"8217",475202,"APP2246; MMW0005"
"8218",475208,"APP2081; APP0656"
"8219",475240,"DLL0029; LOG0223"
"8220",475263,"CRU0015; OWC0169"
"8221",475275,"BEA0052; BEA0050"
"8222",475282,"OWC0035-2; CRU0044; OWC0264"
"8223",475288,"TRA0006; APP0404; STA0057; TWS0105; NTE0019"
"8224",475304,"SEA0038; WDT0359; NTE0020; TRA0030; NTE0026"
"8225",475335,"STM0095; WAC0193"
"8226",475366,"HTE0001; APP2501; OBL0001; SPH0015"
"8227",475377,"APP1961; APP1967"
"8228",475401,"NTE0091; IFX0133"
"8229",475403,"IFX0028; IFX0087"
"8230",475456,"LOG0211; KEN0230"
"8231",475474,"SAT0048; APP2068; TUC0305; APP0660"
"8232",475478,"APP2319; SAT0051"
"8233",475492,"CRU0045; SNN0015; SAT0036"
"8234",475493,"OWC0033; NTE0019"
"8235",475504,"APP2520; BEL0304"
"8236",475519,"PAC2289; APP1970"
"8237",475525,"APP0921; ELA0032"
"8238",475573,"APP2553; NKI0009"
"8239",475605,"QNA0220; WDT0134"
"8240",475640,"NTE0015; SAM0068; SAN0140; TRN0008; SAT0043"
"8241",475643,"CRU0016-2; IFX0175"
"8242",475655,"ZAG0016; XDO0033; ELA0033"
"8243",475669,"NEA0001; NEA0004; NEA0011"
"8244",475672,"OWC0209; STA0050"
"8245",475720,"APP1652; APP1169"
"8246",475723,"BEA0066; APP2542"
"8247",475755,"OWC0086-4; SNN0031; CRU0045"
"8248",475771,"GRT0419; KIN0116"
"8249",475772,"APP2074; APP1208"
"8250",475773,"SPE0186; MAC0136; JMO0095"
"8251",475792,"APP0921; KAN0012"
"8252",475804,"APP2197; APP0523; MIC0030"
"8253",475811,"BEZ0206; APP1565"
"8254",475826,"APP1145; APP1129"
"8255",475858,"NIM0001; SAT0074"
"8256",475864,"CRU0044; PAC0017; OWC0036-2"
"8257",475868,"WDT0177; SYN0180"
"8258",475876,"AP20438; APP1989"
"8259",475910,"PHI0070; PHI0066"
"8260",475916,"IOT0016; ELA0012"
"8261",475934,"MAT0003; OWC0230"
"8262",475955,"WDT0177; TOS0012; CRU0025-2; CRU0034-2; APP1208"
"8263",475963,"APP2501; XDO0037; ZAG0016; ZAG0015; SPE0187"
"8264",475971,"SNS0014; KAN0046"
"8265",475982,"APP0692; KAN0046"
"8266",475994,"XDO0029; XDO0033; ZAG0016"
"8267",475998,"CRU0047; APP2543; APP2491; TUC0313; HOC0006"
"8268",476026,"SAT0012; TWS0042; SAM0064"
"8269",476033,"APP2477; BEL0305; NTE0122"
"8270",476045,"CRU0015-2; CRU0016-2"
"8271",476063,"APP2066; LGE0032; MIC0031; MOS0156; LOG0198; MAT0002; TRN0002; TWS0087"
"8272",476090,"PAC2107; APP0656; MIC0030; APP0401"
"8273",476091,"BNQ0035; LAC0211; LAC0220; CYB0003; PAC2006"
"8274",476105,"CRU0043; CRU0015-2; SEA0100"
"8275",476106,"MOS0234; MOS0235"
"8276",476184,"WDT0400; PHI0055; PHI0048"
"8277",476217,"QNA0149; WDT0177"
"8278",476220,"ELA0026; DEV0005; FIT0033; SAN0093"
"8279",476236,"CRU0045; OWC0049; APP0403"
"8280",476241,"SYN0178; PAC1972; WDT0312"
"8281",476368,"AP20109; JMO0096"
"8282",476374,"TRK0008; TRK0007; TRK0001"
"8283",476394,"AP20118; MOS0076"
"8284",476398,"JBL0117; APP2487"
"8285",476415,"BEZ0205; BEZ0206"
"8286",476488,"WAC0227; WAC0223"
"8287",476507,"OWC0208; DLL0009"
"8288",476513,"APP1209; MAC0136"
"8289",476534,"LAC0176; ALL0002"
"8290",476554,"APP0428; APP0692"
"8291",476582,"APP2508; MOX0023"
"8292",476594,"SNS0019; SNS0013"
"8293",476617,"APP0657; APP1184"
"8294",476622,"SAM0068; CRU0015-2; IFX0035; IFX0036"
"8295",476707,"MAC0136; TUC0251"
"8296",476746,"WDT0349; WDT0358"
"8297",476766,"TRN0008; SAN0140"
"8298",476786,"SAT0048; STA0050"
"8299",476806,"PUR0144; HOC0015; ADN0044"
"8300",476865,"QNA0144; WDT0177"
"8301",476869,"QNA0210; WDT0177"
"8302",476874,"CRU0047; WAC0165"
"8303",476876,"NTE0097; OWC0222"
"8304",476955,"MUJ0027; OTT0169"
"8305",476957,"LIF0090; OTT0189"
"8306",476964,"QNA0149; WDT0177"
"8307",476971,"APP1913; APP0404"
"8308",476986,"APP2155; APP1215; APP2082; APP2118"
"8309",476990,"ZAG0016; ELA0015"
"8310",477035,"APP1645; APP2313; APP1950; SAT0048"
"8311",477111,"CRU0044; IFX0175; OWC0035-2"
"8312",477119,"AP20049; AP20051"
"8313",477122,"APP0524; APP1215; APP0401"
"8314",477152,"WDT0323; WDT0312"
"8315",477162,"APP2076; HTE0007; SAT0070"
"8316",477181,"SAT0013; SAT0012; OWC0082; OWC0113"
"8317",477187,"APP1689; GTE0134"
"8318",477194,"SAT0048; MUV0176"
"8319",477222,"SYN0173; WDT0134"
"8320",477240,"WAC0163; WAC0229"
"8321",477264,"WDT0323; WDT0177"
"8322",477298,"SEA0038; OWC0206"
"8323",477320,"NTE0110; MAC0136; MMW0010"
"8324",477368,"SAT0073; OTT0162; APP2485"
"8325",477410,"LAC0195; GTE0134; TOS0012"
"8326",477432,"WDT0389; ADN0047"
"8327",477457,"AP20281; AP20279"
"8328",477478,"BEL0182; TWS0035"
"8329",477502,"PAC0017; CRU0045"
"8330",477507,"APP2503; BEL0280"
"8331",477510,"OTT0150; OTT0163"
"8332",477516,"APP2483; APP1184"
"8333",477549,"BEL0283; AP20321"
"8334",477558,"SHE0041; AP20222; ZAG0029"
"8335",477569,"APP2471; MOS0205"
"8336",477584,"MUJ0030; OTT0169"
"8337",477601,"JAB0034; CRU0044"
"8338",477620,"STA0010; LGE0038"
"8339",477639,"JBL0092; JBL0091"
"8340",477647,"SAT0051; NOM0015; LAC0196; NOM0017"
"8341",477669,"AKI0019; OWC0098"
"8342",477697,"JMO0062; BEL0285; KAN0011; APP0921"
"8343",477725,"JBL0091; JBL0090"
"8344",477744,"DLL0049; MAT0004"
"8345",477749,"PHI0074; PHI0075; PHI0057"
"8346",477752,"APP2472; MIN0005"
"8347",477790,"APP1913; OTT0170"
"8348",477802,"APP1964; NTE0039"
"8349",477882,"MOS0172; MUV0174"
"8350",477902,"XDO0038; BEL0306"
"8351",477909,"BEL0246; XDO0021"
"8352",477926,"APP1014; APP1215; APP2133"
"8353",477933,"MUV0183; MAC0115"
"8354",477938,"MUV0181; TUC0345; MUV0187"
"8355",477945,"APP1209; PHI0080"
"8356",477948,"APP2117; APP2155; TUC0316; APP1215"
"8357",477951,"PAC2471; BEL0365"
"8358",477964,"WDT0400; SNS0015; SNS0013; SAT0028; BEL0257; SAT0005; APP1208"
"8359",477966,"APP2117; APP2155; HTE0001"
"8360",477970,"MUV0182; SAN0128"
"8361",477990,"PAC0647; IFX0175"
"8362",477999,"BEL0305; XDO0043"
"8363",478025,"LAC0148; LAC0149"
"8364",478041,"NKI0002; NEA0008"
"8365",478057,"HTE0005; SPE0186; LAC0219; MAC0136"
"8366",478070,"ZAG0016; CYG0067; SAT0019"
"8367",478133,"CRU0052-2; AKI0019"
"8368",478142,"NES0006; SYN0173"
"8369",478176,"MOS0123; APP2505; MOX0017"
"8370",478188,"BEL0283; BEL0317"
"8371",478196,"OWC0016; OWC0040-2"
"8372",478201,"SPE0208; PUR0153"
"8373",478207,"SPE0202; SAT0073"
"8374",478221,"SYN0180; WDT0177"
"8375",478228,"OWC0210; SAM0068; NTE0020; NTE0044"
"8376",478253,"WDT0368; CRU0052-2"
"8377",478254,"PAC2471; JYB0002; APP2495"
"8378",478267,"NTE0057; PAC1539"
"8379",478292,"GOP0093; SAN0175; CRU0045"
"8380",478348,"PAC2115; APP0656"
"8381",478393,"GTE0132; APP1208"
"8382",478415,"MOP0097; OWC0085-4; LMP0023"
"8383",478421,"NES0006; NES0009"
"8384",478424,"PAC1311; TPL0019"
"8385",478440,"NTE0049; NTE0040"
"8386",478453,"BEL0282; BEL0271; APP2478; GRT0444"
"8387",478474,"EVU0011; OTT0169"
"8388",478477,"APP2144; APP2160"
"8389",478487,"SPH0015; NTE0007"
"8390",478490,"APP1014; APP1184"
"8391",478499,"IFX0175; OWC0036-2"
"8392",478530,"APP2512; BEL0283; APP2478"
"8393",478578,"LAC0148; MMW0010"
"8394",478581,"FIB0003; PHI0066; PHI0057"
"8395",478591,"CRU0026-2; SAM0068; OWC0007"
"8396",478593,"MAT0003; APP0692"
"8397",478602,"APP2539; MOP0097; BEL0263; BEL0306"
"8398",478644,"PRY0004; PRY0003"
"8399",478668,"NTE0113; MMW0008; TUC0307; MMW0011"
"8400",478679,"SAT0004; SAT0034"
"8401",478686,"NTE0007; SYN0092"
"8402",478733,"BEL0280; MOS0076; BEL0240"
"8403",478738,"APP2155; SAT0054"
"8404",478754,"BEL0296; IKM0058"
"8405",478776,"APP1636; STK0007; BEL0283"
"8406",478793,"APP2117; APP1215; APP2155; APP1803; JBL0114"
"8407",478819,"IFX0026; SEA0094"
"8408",478821,"SAT0074; MOS0231"
"8409",478826,"LAC0222; LGE0038"
"8410",478835,"DLL0006; HGD0016"
"8411",478844,"SPH0015; SPH0016"
"8412",478849,"APP1564; AP20118"
"8413",478858,"OTT0140; ZAG0028; TRA0023"
"8414",478878,"SPH0015; SPH0016"
"8415",478886,"ZAG0026; ADN0043"
"8416",478906,"FIB0004; PHI0080; NES0006; NES0009; PHI0046"
"8417",478924,"SAN0126; APP0401; NTE0115"
"8418",478926,"NES0006; APP0692; ELG0044"
"8419",478927,"SAN0039; OWC0057-2"
"8420",478928,"APP1623; APP1215; APP1803; MOS0177"
"8421",478933,"OWC0035-2; NTE0026"
"8422",478940,"APP0428; APP0432"
"8423",478945,"IFX0028; IKM0009"
"8424",478972,"BEL0365; SHE0037; OTT0156"
"8425",478977,"APP1208; MAC0117"
"8426",479028,"SEA0109; SYN0156"
"8427",479034,"BEL0365; LAC0227; SAN0095"
"8428",479042,"WDT0378; SAN0138; SAT0024; WDT0371; SOF0125; SAN0110; ALL0004; BEL0213"
"8429",479047,"JBL0133; MUV0166"
"8430",479059,"PHI0077; WDT0400"
"8431",479113,"BEL0365; MOP0097"
"8432",479127,"MOS0187; NTE0085"
"8433",479139,"STA0037; HTE0007"
"8434",479142,"APP1913; OWC0215"
"8435",479154,"BEL0365; APP1184"
"8436",479159,"SAT0031; BEL0191"
"8437",479178,"AP20419; LOG0208"
"8438",479183,"APP2264; SAT0051"
"8439",479186,"JBL0144; SPE0136"
"8440",479192,"BEL0365; JBL0134; WDT0382; LOG0101"
"8441",479194,"APP2487; TRK0006"
"8442",479219,"APP2562; BEL0102"
"8443",479249,"ZAG0016; MOX0012; ELA0033; IKM0058; BOS0057; SAT0074; HOC0015; KEU0001; SAN0186"
"8444",479255,"BOO0083; APP0692; SAT0025"
"8445",479256,"ADN0048; MOS0133"
"8446",479260,"OTT0169; MUV0188; MOP0097; APP2552"
"8447",479306,"BEL0365; ALL0009; ALL0016"
"8448",479337,"ELA0002; SAT0051"
"8449",479365,"SAM0065; APP1564; APP0476"
"8450",479372,"STK0006; ADN0050; MUV0166; WOE0007"
"8451",479376,"APP1967; OTT0136"
"8452",479381,"BEL0365; APP0921"
"8453",479408,"SYN0105; WDT0177"
"8454",479410,"SYN0163; SAT0048"
"8455",479415,"JBL0122; APP2523"
"8456",479428,"SEA0038; SEA0038-A"
"8457",479433,"BEL0282; APP1215; BEL0270; APP1623"
"8458",479451,"APP1962; APP2440"
"8459",479461,"CYB0003; CYB0002; WDT0243"
"8460",479471,"BEL0365; PAC2471"
"8461",479528,"CRU0026-2; OWC0047; SAM0068"
"8462",479548,"CRU0015-2; OWC0123"
"8463",479565,"TOS0012; APP0921"
"8464",479566,"OWC0007; OWC0039-2"
"8465",479582,"BEL0363; SAT0025"
"8466",479595,"APP2484; APP2552"
"8467",479609,"APP2542; OTT0169"
"8468",479613,"PHI0070; PAC1394"
"8469",479622,"APP2346; SAT0048"
"8470",479634,"JBL0117; SAN0038"
"8471",479664,"OWC0007; IFX0042"
"8472",479665,"CRU0045; OWC0264"
"8473",479671,"PAC2471; BEL0365"
"8474",479706,"CRU0047; CRU0026-2; TUC0302; OWC0007"
"8475",479720,"SAM0068; OWC0022"
"8476",479737,"NEA0004; NEA0011"
"8477",479783,"APP1209; SAT0034"
"8478",479791,"WAC0225; WAC0049"
"8479",479864,"PHI0054; EVU0010"
"8480",479901,"APP2471; APP2477"
"8481",479961,"OWC0180; OWC0174"
"8482",479980,"CRU0044; OWC0036-2"
"8483",479984,"WAC0223; WAC0165"
"8484",479986,"QNA0220; LOG0218"
"8485",480019,"OTT0127; APP0692; BEL0102"
"8486",480051,"FIB0002; FIB0005"
"8487",480105,"WAC0215; WAC0225"
"8488",480120,"APP2113; APP1215; APP2170"
"8489",480176,"IFX0003; IFX0131"
"8490",480191,"CRU0053-2; CRU0015-2"
"8491",480224,"AP20143; AP20138"
"8492",480232,"KAN0049; LAC0219"
"8493",480235,"BEL0346; LAC0197"
"8494",480257,"BEL0282; OTT0144; GRT0458; XDO0029"
"8495",480281,"TPL0015; TAD0001"
"8496",480284,"AP20438; TUC0275; BEL0283"
"8497",480292,"CRU0016-2; SAM0063; NTE0057; IFX0036; OWC0007; OWC0262"
"8498",480301,"APP1564-A; JBL0122"
"8499",480321,"OWC0222; NTE0097"
"8500",480360,"DLK0046; APP0921"
"8501",480385,"TUC0304; MOS0186"
"8502",480422,"APP2486; APP1184; OTT0169"
"8503",480445,"JBL0090; JBL0091"
"8504",480492,"SAM0067; OWC0007"
"8505",480497,"APP0921; APP0692"
"8506",480510,"BEL0247; OTT0096"
"8507",480526,"ELA0019; ELA0016"
"8508",480527,"APP2365; SAT0002"
"8509",480532,"BEL0170; BEL0171"
"8510",480555,"SAN0181; JBL0098"
"8511",480573,"APP2484; APP0657; GRT0368"
"8512",480603,"APP2485; LGE0061"
"8513",480605,"MIN0005; CYB0004; MIN0006"
"8514",480633,"PRY0005; PRY0003"
"8515",480645,"ZAG0016; ZAG0015; APP2494"
"8516",480649,"APP1014; APP1184"
"8517",480671,"SAT0023; SAT0037"
"8518",480680,"THU0013; HTE0007"
"8519",480683,"APP0692; WDT0221"
"8520",480697,"TPL0015; MOS0185"
"8521",480709,"JMO0095; OTT0164; OTT0171"
"8522",480711,"NTE0039; IFX0028; IFX0035"
"8523",480716,"MOL0002; ALL0015; ALL0009; ALL0012"
"8524",480718,"TOS0016; LMP0017"
"8525",480736,"SAM0067; OWC0007"
"8526",480742,"APP2494; HOC0016"
"8527",480743,"APP2498; BEL0301"
"8528",480747,"WAC0205; WAC0206"
"8529",480755,"THU0013; RAI0001"
"8530",480774,"MOS0076; BEL0102"
"8531",480801,"SAT0074; SAN0093"
"8532",480805,"APP2145; APP2179; APP1215"
"8533",480809,"ICA0086; ICA0085; APP0394"
"8534",480894,"APP1964; GRT0294; BEL0240"
"8535",480899,"NTE0015; SEA0102; SAT0036; NTE0105"
"8536",480910,"DVI0005; ALL0009"
"8537",480918,"MOS0231; BEL0306; SYN0178"
"8538",480932,"OWC0249; OWC0039-2"
"8539",480946,"IHE0016; BOS0048; BOS0054"
"8540",480954,"AP20305; APP1972"
"8541",480972,"APP0498; BEL0238; MOP0097"
"8542",481015,"PAC2129; APP2068; SAT0048"
"8543",481055,"APP1184; APP2558"
"8544",481059,"APP0921; TRN0002; BEL0192"
"8545",481063,"SAT0013; MAC0124"
"8546",481066,"PAC2109; APP0656; BOS0029"
"8547",481110,"APP0428; APP0432"
"8548",481154,"LAC0225; SAT0022"
"8549",481196,"NEA0003; NEA0014"
"8550",481218,"APP2485; APP1184; OTT0169; APP2553; MUV0188; BEL0301"
"8551",481260,"NTE0019; SEA0101"
"8552",481283,"OWC0097; AKI0015"
"8553",481311,"APP1184; APP0695"
"8554",481345,"APP2484; ELA0027; MOS0233"
"8555",481376,"APP0403; IKM0009"
"8556",481466,"NES0006; NES0009"
"8557",481540,"TUC0302; BEL0263"
"8558",481565,"PAC0647; SEA0096"
"8559",481636,"LGE0026; MAT0004"
"8560",481638,"APP1565; BEL0368"
"8561",481662,"APP2486; APP2498; APP1184"
"8562",481681,"SPE0195; SPE0207; BEL0282"
"8563",481698,"SEV0017; SAM0067"
"8564",481712,"APP0478; STA0015"
"8565",481757,"PUR0152; PUR0153"
"8566",481802,"LAC0149; SAT0023"
"8567",481845,"LAC0236; APP1913"
"8568",481848,"SAM0068; CRU0026-2"
"8569",481865,"APP2483; APP2471"
"8570",481867,"SPE0200; BEL0280"
"8571",481913,"OTT0137; BEL0304; PUR0142; WOE0002"
"8572",481964,"BNQ0043; DLL0049"
"8573",482065,"APP2486; APP1184; OTT0169; APP2482; BEL0305"
"8574",482185,"IFX0042; IFX0158"
"8575",482195,"WAC0222; LAC0194; WDT0359"
"8576",482200,"APP2142; APP2155"
"8577",482221,"IFX0141; IFX0168"
"8578",482266,"NTE0111; SAT0051; BEZ0209; TOS0012"
